id,slug,title,meta_title,description,meta_description,type,typeProperty/id,typeProperty/value,typeProperty/slug,typeProperty/name,demo_url,cover,categories/0/id,categories/0/name,categories/0/slug,categories/0/parent_category_slug,categories/1/id,categories/1/name,categories/1/slug,categories/1/parent_category_slug,price,created_at,updated_at,categories/2/id,categories/2/name,categories/2/slug,categories/2/parent_category_slug,categories/3/id,categories/3/name,categories/3/slug,categories/3/parent_category_slug,categories/4/id,categories/4/name,categories/4/slug,categories/4/parent_category_slug
387,disable-sold-out-variants,Disable Sold-Out Variants,,"<p>It’s inevitable—at some point, one product variant or another will be sold out. It could be the most popular size or an especially attractive color. Crossing out the sold-out options or hiding them from view altogether will make it obvious which of your products are currently available for purchase.<br></p><p>Making it crystal clear which product variants are in stock will help prevent confused and disappointed customers. This way, you can emphasize the products that are available, while ensuring visitors don’t set their hearts on one they can’t have right now.</p><p><b>Who is this for<br></b>Shopify merchants who want their stores to accurately represent the available inventory&nbsp;and therefore&nbsp;avoid misleading the customers.&nbsp;</p><p><b>What do we offer<br></b>Our team can tweak your theme to completely&nbsp;hide the sold out products, cross them out or grey them out, in order to visibly&nbsp;show your shoppers it's unavailable&nbsp;at that moment.</p><p><b>Outcome<br></b>This implementation will be available for all your current and future products that are sold out and it would work based on the inventory of your products, which means every time&nbsp;your inventory for a product is 0, the product/variant will be hidden or crossed out.</p><div><br></div>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/products/anon-tracker-goggle-2016?fts=0,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/0c926b71eac7db206478fa889a17b278.jpg,8,Functionality,functionality,,1,Product page,product-page,pages,85,2020-07-27T12:42:55+0000,2022-04-14T09:59:11+0000,23,Pages,pages,,,,,,,,,
386,add-floating-add-to-cart-button,"Add Floating ""Add to Cart"" Button",,"<p>If you have some product pages with long descriptions or multiple sections, the “add to cart” button can easily get buried. Putting in a floating “add to cart” top bar, which will appear as visitors scroll down, ensures customers can easily make a purchase wherever they are on the page.</p>
<p><strong>How Will This Improve Your Store?</strong></p>
<p>Convenience is key for online shoppers. Now, when visitors read all the way through the product description and then decide the item is a must-have, they can buy the specific variant they want with zero hassle.  
</p><p>* This task might require an additional task credit depending on the design and initial variant setup. The femo link is just an example.</p>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/products/burton-approach-under-glove-2016,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/c03147a94c4b574c8544069066dcc04d.jpg,8,Functionality,functionality,,1,Product page,product-page,pages,85,2020-07-27T12:41:05+0000,2021-12-13T09:13:16+0000,23,Pages,pages,,29,Development,development,,,,,
385,install-and-customize-weglot-app,Install and customize Weglot App,,"<p>With this task we can assist you with installing and customizing the Weglot app. Here is a sample of what we can do for you:

- Install &amp; configure Weglot on your store
- Customize my Weglot language switcher design
- Adjust Weglot language switcher position</p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/cf29409bfb6f5e63262a3b74c0526382.jpg,11,Apps,apps,,29,Development,development,,85,2020-03-04T15:18:06+0000,2021-12-09T09:13:37+0000,,,,,,,,,,,,
384,set-up-and-tweak-powr-apps,Set up and tweak POWr apps,,"<p><a target=""_blank"" rel=""nofollow"" href=""https://apps.shopify.com/partners/powr-io"">POWr.io Shopify apps.</a></p>

<p>With this task we can assist you with setting up and modifying apps by POWr.io. Here is a sample of what we can do for you:</p>

<ul>
<li>Style changes</li>
<li>Adding POWr apps to the Shopify homepage section</li>
<li>Adding POWr apps to custom pages</li>
<li>Remove white space on Homepage after uninstalling POWr from your store</li>
<li>Make the Countdown Timer compatible with Debut theme</li>
<li>Hide POWr shortcodes while the page is loading</li>
<li>Fix POWr app's width</li>
<li>Using POWr Popup in Shopify</li>
<li>Plugin not loading in Shopify Turbo theme</li>
</ul>

<p>Please feel free to reach out to us with any custom request.</p>

<p>Each tweak or app setup is considered a separate task.</p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/4912e9efdc171e16c676d0e533be19e8.jpg,11,Apps,apps,,29,Development,development,,85,2020-02-26T15:19:51+0000,2021-12-09T09:12:32+0000,,,,,,,,,,,,
383,todays-offers-app-setup,Set up Today's Offers App,,"<p>- Manual app installation and setup<br>- Setting up filters if certain pages/images should be skipped<br><br><a target=""_blank"" rel=""nofollow"" href=""https://apps.shopify.com/todays-offers"">https://apps.shopify.com/todays-offers</a></p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/77986b3b1ead5cd70b6a1af31c6d0f0a.jpg,11,Apps,apps,,29,Development,development,,85,2020-02-11T14:42:30+0000,2021-12-09T09:04:52+0000,,,,,,,,,,,,
382,comity-app-setup,Set up Comity App,,"<p>- App setup<br>- Connecting social accounts<br>- Adding and editing social meta tags that are used for generating page previews<br><br><a target=""_blank"" rel=""nofollow"" href=""https://apps.shopify.com/comity"">https://apps.shopify.com/comity</a></p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/fcd4da0f3086074994e5ce6abe4e8896.jpg,11,Apps,apps,,29,Development,development,,85,2020-02-11T14:41:16+0000,2021-12-09T09:08:45+0000,,,,,,,,,,,,
257,show-subscription-option-first-bold-subscriptions-app-tweak,Show subscription option first - Bold Subscriptions app tweak,,"<div>With <a target=""_blank"" rel=""nofollow"" href=""http://affiliate.boldapps.net/apps?ref=pm22"">Bold Subscriptions</a>, you can create, sell, and manage subscriptions for your products to make recurring revenue. <br><br>The subscriptions widget will display “one time purchase” followed by “subscribe &amp; save” for products available for subscriptions. With this task, we can display the subscription offering first, followed by the one time purchase option.&nbsp;</div>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/4bd97d8b72c294c60ef16114dcd0125b.jpg,11,Apps,apps,,26,Bold,bold,apps,85,2020-01-16T05:00:00+0000,2021-12-09T09:18:25+0000,29,Development,development,,,,,,,,,
258,hide-specific-subscription-intervals-bold-subscriptions-app-tweak,Hide specific subscription intervals - Bold Subscriptions app tweak,,"<div>With <a target=""_blank"" rel=""nofollow"" href=""http://affiliate.boldapps.net/apps?ref=pm22"">Bold Subscriptions</a>, you can create, sell, and manage subscriptions for your products to make recurring revenue. <br><br>With this task, you can hide specific subscription intervals. For example, if you have 4 options for when you’re offering Subscriptions - 1 week, 2 weeks, 3 weeks, 4 weeks - but you want to offer a subscription for every 2 or 4 weeks, we can hide remaining options from your customers.</div>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/c5875bdacaef87ba08b2e05882276d6e.jpg,11,Apps,apps,,26,Bold,bold,apps,85,2020-01-16T05:00:00+0000,2021-12-09T09:20:58+0000,29,Development,development,,,,,,,,,
259,remove-currency-codes-bold-multi-currency-app-tweak,Remove currency codes - Bold Multi-Currency app tweak,,"<div>Multi-Currency gives customers the power to shop in over 150 currencies that auto-switch based on their location.<br><br></div><div><a target=""_blank"" rel=""nofollow"" href=""http://affiliate.boldapps.net/apps?ref=pm22"">Bold Multi-Currency</a> displays prices with both the currency sign and ISO code by default. Pricing on your storefront will appear as follows: “$20.00 USD”. With this task, we can customize the price formatting by removing the currency symbol or ISO code site-wide.</div>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/0da352758ea02ccd7818cbe5e7f83806.jpg,11,Apps,apps,,26,Bold,bold,apps,85,2020-01-16T05:00:00+0000,2021-12-09T09:19:28+0000,29,Development,development,,,,,,,,,
263,automatic-discount-app-display-savings-in-cart,Display savings in cart - Automatic Discount app,,"<p><a target=""_blank"" rel=""nofollow"" href=""https://apps.shopify.com/automatic-discount-rules"">Automatic Discount by Tabernapp</a> app customization.</p>
<p>Display savings on the cart page or in the cart drawer, when the automatic discount has been activated.</p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/980e51dc8e6000f16b4091803478c173.jpg,8,Functionality,functionality,,29,Development,development,,85,2020-01-16T05:00:00+0000,2021-12-10T08:55:02+0000,,,,,,,,,,,,
264,automatic-discount-app-tiered-discounts,Set up Tiered Discounts - Automatic Discount app,,"<p><a target=""_blank"" rel=""nofollow"" href=""https://apps.shopify.com/automatic-discount-rules"">Automatic Discount by Tabernapp</a> app setup.</p>
<p>Build a tiered pricing promotion based on the shopping cart amount or the number of items in cart. This service includes the creation of discounts and discount rules (up to&nbsp;3 tiers). For example:</p>
<ul>
<li>Buy for $50, get 5% off</li>
<li>Buy for $100, get 10% off</li>
<li>Buy for $150, get 15% off</li>
</ul>
<p>As customers add items to cart, they reach one tier, then the next one, and they’re notified about it with a Congrats popup. They can then continue shopping or they can checkout and claim the discount.</p>
<p>* We can add more tiers as an additional small task.</p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/0691db3cfc051e065295d99c82d3d3d7.jpg,8,Functionality,functionality,,29,Development,development,,85,2020-01-16T05:00:00+0000,2021-12-09T10:35:24+0000,,,,,,,,,,,,
265,recent-sales-popup,Show Recent Sales Popup,,"<p>*** Alternative to&nbsp;Sales Pop app&nbsp;by Beeketing ***</p>
<p>This feature uses the power of social proof to build trust and a positive influence on your customers. When using the recent sales popup, visitors will get the idea that a lot of people are purchasing your products, which would make them more likely to purchase from you.</p>
<ul>
<li>Show random or hand-picked products within the popup</li>
<li>Customizable list of common customer names and places</li>
</ul>
<p>App-free solution - since we're integrating this feature directly in your theme, it ensures the best possible performance.</p>
<p>* This functionality comes with a basic styling, and custom styling would require an additional small task</p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/318406732ccead34dd484b37d62dfd81.jpg,8,Functionality,functionality,,29,Development,development,,85,2020-01-16T05:00:00+0000,2021-12-09T10:28:40+0000,,,,,,,,,,,,
268,facebook-chat-widget,Add Facebook Chat Widget,,"<p>*** Alternative to Quick Facebook Chat app by Beeketing ***</p>
<p>Allow your customers to&nbsp;message you directly via&nbsp;Facebook Messenger live chat widget on your website.</p>
<ul>
<li>Grow your Facebook Messenger subscriber list</li>
<li>Offer&nbsp;engaging and quick&nbsp;support</li>
<li>Communicate with your customers in a real-time</li>
</ul>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/4ef6da8c15dca37d2952ea00d513c7c9.jpg,8,Functionality,functionality,,29,Development,development,,85,2020-01-16T05:00:00+0000,2021-12-10T09:00:07+0000,,,,,,,,,,,,
273,twitter-feed,Show Twitter Feed,,"<p>Show a feed of your recent tweets on your website using a widget.&nbsp;We can embed a widget in your online store to show your recent tweets to your visitors, and encourage them to follow you on Twitter.</p>
<p>A Twitter feed can show on any page you desire in full width, or as a part of the sidebar.</p>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/pages/twitter-feed,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/a056b3a1f663b4b0cd0067646c884409.jpg,8,Functionality,functionality,,29,Development,development,,85,2020-01-16T05:00:00+0000,2021-12-09T10:27:28+0000,,,,,,,,,,,,
279,lightbox-gallery-page,Implement Lightbox gallery (page),,"<p>Create a gallery of images with a lightbox zoom. It can be created as a homepage section, or as a separate page.</p>
<ul>
<li>Control image order with section blocks</li>
<li>Write image captions</li>
<li>Mobile responsive</li>
</ul>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/pages/lightbox,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/8126c0ee6a85aa6fe04ca9057b362763.jpg,8,Functionality,functionality,,9,Homepage,homepage,pages,85,2020-01-16T05:00:00+0000,2021-12-13T09:51:04+0000,23,Pages,pages,,29,Development,development,,,,,
281,hide-prices-for-non-logged-in-visitors,Hide prices for non-logged in visitors,,"<p>Hide prices and add to cart button for&nbsp;not authorized (not logged)&nbsp;users.</p>
<p>This functionality can be global, affecting all the products, or we can let you hide prices and add to cart buttons from specific products by simply tagging them.</p>
<p>This functionality is useful when you want to show a product catalog to everyone, but keep the prices visible for registered customers only.</p>
<p>We can also extend this functionality and show prices to customers with a specific tag, which is useful when you have a wholesale store and want to manually accept your customers.</p>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/collections/goggles-1,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/a6b12b38e683e37371efbc68d21c7c74.jpg,8,Functionality,functionality,,29,Development,development,,85,2020-01-16T05:00:00+0000,2021-12-09T10:37:00+0000,,,,,,,,,,,,
282,get-consent-for-promotional-emails,Get consent for promotional emails,,"<p>Sending newsletters, promotional emails to your customers is essential to increasing the store conversion rate. However, it is also important to first get consent, which, in some countries, is mandatory. Adding a checkbox to your customer account creation form lets your customers indicate whether they want to receive marketing material from your store and makes your store compliant with some countries' laws.<br></p><p><br></p><p><b>Who is this for?</b></p><p>The feature is intended for any store that is working or trying to break into an international marketplace.</p><p><b><br></b></p><p><b>What we can do for you?</b></p><p>While it is advisable to keep the same layout for all customers, it is also possible to show this feature only to select countries where the feature is mandatory by law. Note that the additional functionality request should be discussed before submitting a task.</p><p><b><br></b></p><p><b>Requirements</b></p><p><b><br></b></p><ul><li>Collaborator access to your store</li><li>Access to the Themes section of the store</li><li>Access to the Customer section of the store</li></ul><b><br>Outcome<br></b><br>We will integrate a checkbox field into your customer account creation form. Your customer will be able to give you explicit consent on whether they wish to receive promotional marketing from your store, which will be visible in your admin, Customer section.<br>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/account/register,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/599b524e02cc4e0581e827999376dec8.jpg,8,Functionality,functionality,,25,Email,email,,85,2020-01-16T05:00:00+0000,2022-02-17T13:49:52+0000,,,,,,,,,,,,
285,content-popup,Add Content popup,,"<p>Show any information within a popup modal - Text, Image, HTML.</p>
<ul>
<li>Fully responsive</li>
<li>Choose popup animation speed</li>
<li>7 popup animation styles to choose from</li>
<ul>
<li>Zoom</li>
<li>Newsletter</li>
<li>Horizontal move</li>
<li>Move from top</li>
<li>3D unfold</li>
<li>Zoom-out</li>
<li>""Hinge"" Popup (closing effect)</li>
</ul>
</ul>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/pages/popup-styles,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/9f52bda47a65373f2d366f6b5acb8e8d.jpg,8,Functionality,functionality,,29,Development,development,,85,2020-01-16T05:00:00+0000,2021-12-10T09:02:38+0000,,,,,,,,,,,,
286,age-verification,Show Age verification,,"<p>If you sell products such as wine, cigarettes, or dangerous goods, then you might want to discourage visitors under a certain age from browsing your website. You can do this by adding an age selection form to your storefront.</p>
<ul>
<li>Optional date of birth picker</li>
<li>Use it globally or on a specific page/area</li>
<li>Select the age limit (18, 21, etc.)</li>
<li>Cookie with confirmed age expires after 14 days, and visitors will be asked to confirm their age again. This period can be increased at your preference</li>
<li>We can implement a regular or a full-screen popup with a background image</li>
</ul>
<p>* This method does not meet the age-verification requirements associated with current&nbsp;<a target=""_blank"" rel=""nofollow"" href=""http://www.fda.gov/TobaccoProducts/Labeling/RulesRegulationsGuidance/ucm394909.htm"">FDA regulations</a>&nbsp;that govern the sale of e-cigarettes, cigars, and tobacco products.</p>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/pages/age-verification,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/b7e803b7c98bd54a43794fd44890dd8f.jpg,8,Functionality,functionality,,29,Development,development,,85,2020-01-16T05:00:00+0000,2021-12-09T10:29:50+0000,,,,,,,,,,,,
287,additional-fields-in-the-customer-registration-form,Show Additional fields in the customer registration form,,"<p>Collect more information from your customers during registration. Fields can be optional or mandatory, and there are&nbsp;4 different types:</p>
<ul>
<li>Text field</li>
<li>Radio buttons</li>
<li>Checkbox</li>
<li>Drop-down menu</li>
</ul>
<p>You can access collected information in the Customers section of your store's admin.</p>
<p>*We can implement up to 5 additional fields per task.</p>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/account/register,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/c2bcb0fc478c7cf7c27cf4d38100ee1e.jpg,8,Functionality,functionality,,29,Development,development,,85,2020-01-16T05:00:00+0000,2021-12-09T10:31:30+0000,,,,,,,,,,,,
288,additional-fields-in-the-contact-form,Show Additional fields in the contact form,,"<p>Collect more information&nbsp;with the contact form. Fields can be optional&nbsp;or mandatory, and there are&nbsp;5 different types:</p>
<ul>
<li>Text field</li>
<li>Text area</li>
<li>Radio buttons</li>
<li>Checkbox</li>
<li>Drop-down menu</li></ul>
<p>*We can implement up to 5 additional fields per task.</p>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/pages/contact-us,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/1f3ec741be56946def901446823501bf.jpg,8,Functionality,functionality,,29,Development,development,,85,2020-01-16T05:00:00+0000,2021-12-09T10:34:08+0000,,,,,,,,,,,,
290,add-custom-font,Add Custom Font,,"<p>Each Shopify theme comes with a library of fonts, however, sometimes&nbsp;they just don't fit with your vision.&nbsp;Custom fonts can help you freshen up your theme and stand out, as well as to improve your store's branding.</p>
<p>With this task, we can add a custom font to your theme, with its variants - bold, italic, bold-italic. Light, Black, Narrow, and similar variants are considered separate fonts when used on the web, so they should be implemented as separate tasks.</p>
<p>*When submitting this task, please provide us with font files or a link where we can download a free font of your choosing.</p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/d7e186c1d2796c5c1fcc138cd804303c.jpg,8,Functionality,functionality,,29,Development,development,,85,2020-01-16T05:00:00+0000,2021-12-10T09:01:20+0000,,,,,,,,,,,,
292,custom-no-image-image,"Display Custom ""No Image"" Image",,"<p>Using high-quality product images in your eCommerce store is important for helping customers understand the product and encourage them to buy, however, some products might come without images (digital downloads) or you simply don't have it ready, but you'd like to start selling a product or have it present on the website.</p>
<p>When the product image doesn't exist, a placeholder ""no image"" image takes its place, and it's the same for every Shopify store, and it doesn't draw any attention.</p>
<p>With this implementation, you can change the default placeholder image with the one that is consistent with your website branding and present a professional appearance.</p>
<p>If you need help designing your own, unique ""no image"" image, we can do it for you as a <a target=""_blank"" rel=""nofollow"" href=""https://heycarson.com/collections/small-task-menu/products/hero-image-design"">separate small task</a>.</p>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/collections/gloves/products/spyder-t-hot-conduct-liner-2016,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/d34c6c5ef610f82e2d349c57ae7ae2ca.jpg,8,Functionality,functionality,,29,Development,development,,85,2020-01-16T05:00:00+0000,2021-12-10T08:57:03+0000,,,,,,,,,,,,
293,page-loading-animation,Get Page Loading Animation,,"<p>Nowadays, high internet speed allows us to open webpages very quickly, however, there are still cases when it takes some time to load the page.</p>
<p>In such cases, preloaders in a form of page loading animations can come in handy, as they are used to let the customer know that the page is processing data and keep them engaged.</p>
<p>There are many different types of loading animations, so if you noticed one that you like on some other website, we'll do our best to replicate it.</p>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/5a18c3054b4f1e2cf89a9c5e6f7bfc3e.jpg,8,Functionality,functionality,,29,Development,development,,85,2020-01-16T05:00:00+0000,2021-12-10T08:50:27+0000,,,,,,,,,,,,
298,add-to-cart-popup,Get Add to cart popup,,"<p>Similar to regular <a target=""_blank"" rel=""nofollow"" href=""https://heycarson.com/collections/small-task-menu/products/shopify-add-to-cart-stay-on-a-current-page"">ajax add to cart functionality</a>, this implementation allows you to add products to cart without being redirected to the cart page, and the main difference is that it shows a popup with information of the product/variant that was added to cart alongside with ""continue shopping"" and ""view cart"" links.</p>
<p>This implementation's style can be customized and we can also show a checkout button inside the popup.</p>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/products/burton-freestyle-binding-2016,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/44787e4ec5f536e8671abd95fa3e57cd.jpg,8,Functionality,functionality,,1,Product page,product-page,pages,85,2020-01-16T05:00:00+0000,2021-12-13T08:53:20+0000,23,Pages,pages,,29,Development,development,,,,,
303,faq-page-template,Get FAQ Page Template,,"<p>A well-designed FAQ, or Frequently Asked Questions, page allows for visitors to find answers to all their questions in one place. Not only does it make life easier for your&nbsp;store visitors, but it can also save you time and resources because you don’t have as many clients contacting you for answers.</p>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/pages/faq,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/1473343449729a52241f372a881fb3da.jpg,8,Functionality,functionality,,,,,,85,2020-01-16T05:00:00+0000,2022-02-18T16:18:21+0000,,,,,,,,,,,,
307,functionality-store-review,Get a Store Functionality Review,,"<p>Our development team will audit the functionalities of your existing store and provide you with actionable feedback. The audit will include 5 to 15 functionalities you can include/remove that might increase the conversion rate of your store.</p>
<p><br></p><p>Core review areas:</p>
<ul>
<li>Speed check</li>
<li>Mobile/Desktop view</li>
</ul>
<p>Pages covered:</p>
<p>Home page, Collection page, Product page, Cart page</p>
<p>*Note: <em>We’ll provide you with the results of your website speed loading time and the tips on how you can further improve speed.</em></p>",Our development team will audit the functionalities of your existing store and provide you with actionable feedback. The audit will include 5 to 15 functionalities you can include/remove that might increase the conversion rate of your store.,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/14c3ad2c34a5183f62a007d9892eeeaa.jpg,8,Functionality,functionality,,,,,,85,2020-01-16T05:00:00+0000,2022-04-14T11:47:33+0000,,,,,,,,,,,,
316,newsletter-popup,Get Newsletter Popup,,"<p>The purpose of a popup is to provide a very strong call-to-action. This action might be an announcement or sale you want to the visitor to know about, but more often than not, it's to collect email addresses. Test after test has proven that popups work extremely well. In&nbsp;one test, popups drove 1,375% more email captures vs. a sidebar opt-in form.&nbsp;</p>
<p>We can implement different types of popups:</p>
<ul>
<li>Timed-Based&nbsp;- This method will show your popup after a predetermined amount of time. A time-based popup can work well if you set it to 60 seconds or greater, as you know at that point you are showing it to someone that's been engaged with your site for a while and more committed.&nbsp;</li>
<li>Content-Based&nbsp;- Content-based popup will only show your popup on specified pages.</li>
<li>Scroll-Based&nbsp;- A scroll-based popup will show your popup when a user has scrolled a specific percentage of the way down your page. This is commonly used on blog posts and is similar to the timed method as you are only showing your popup to someone who has engaged with your page a specific amount.&nbsp;</li>
<li>Exit-Intent&nbsp;- An exit-intent popup only shows when a visitor is about to leave your site. Using cursor tracking, the popup app will determine when someone is about to click the back or close button on their browser and show your popup in a last-ditch</li>
</ul>
<p>&nbsp;</p>
<p>If you're looking for a custom popup design, we can design it for you as a separate small task - <a target=""_blank"" rel=""nofollow"" href=""https://heycarson.com/collections/small-task-menu/products/newsletter-popup-design"">Newsletter Popup Design</a></p>
<p>Our service also offers <a target=""_blank"" rel=""nofollow"" href=""https://heycarson.com/collections/small-task-menu/products/newsletter-design"">designing newsletters</a>&nbsp;and <a target=""_blank"" rel=""nofollow"" href=""https://heycarson.com/products/connect-newsletter-to-mailchimp-klaviyo-account"">connecting existing newsletter forms to Mailchimp/Klaviyo</a>.</p>
<strong></strong>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/pages/newsletter-popup,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/7bd52a3bf5769fe7e1a6d4f2992ba913.jpg,8,Functionality,functionality,,25,Email,email,,85,2020-01-16T05:00:00+0000,2021-12-10T08:51:49+0000,29,Development,development,,,,,,,,,
326,connect-newsletter-to-mailchimp-klaviyo-account,Connect newsletter to Mailchimp/Klaviyo account,,"<p>Give your customers the option to sign up for your MailChimp/Klaviyo newsletter or mailing list. Communicate with your customers via email about your latest product offerings, special discounts/promotions/coupons that will boost your revenue, and other information about your product or service that may be relevant to them.</p>
<p>Connect your signup form on the homepage/footer or newsletter popup to Mailchimp or Klaviyo.</p>",,1,1,development,development,Development,,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/396a61f44b486d8505d00fba37891daa.jpg,8,Functionality,functionality,,25,Email,email,,85,2020-01-16T05:00:00+0000,2021-12-10T08:58:58+0000,29,Development,development,,,,,,,,,
329,slideshow,Add Slideshow,,"<p>Add a fully customizable, mobile-responsive slideshow to your homepage or any other page.</p>
<p>Sliders are an easy way to add dynamic content that catches the eye and are effective for highlighting new content or showcasing a gallery of images for a portfolio.</p>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/74c76195bc64236283960e7b677eb207.jpg,8,Functionality,functionality,,9,Homepage,homepage,pages,85,2020-01-16T05:00:00+0000,2021-12-13T09:57:11+0000,23,Pages,pages,,29,Development,development,,,,,
330,social-share-popup,Add Social Share (popup),,"<p>Get more Social Shares and Followers for your website and social accounts.</p>
<ul>
<li>Share on Facebook, Twitter, Pinterest, Google Plus, etc.</li>
<li>Share products or blog posts</li>
<li>Print and Email Icons available</li>
<li>Responsive, mobile-friendly</li>
</ul>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/products/burton-citizen-womens-binding-2015,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/4ec2fe338363635607d524fcae3054d1.jpg,8,Functionality,functionality,,1,Product page,product-page,pages,85,2020-01-16T05:00:00+0000,2021-12-13T08:59:09+0000,23,Pages,pages,,29,Development,development,,,,,
337,get-a-quote-form-and-hide-price,Add Get a quote form and hide price,,"<p>Do you offer any custom products or services for which prices need to be estimated?</p>
<p>With this functionality, you can hide product price and “Add to cart” button and replace them with “Contact us for price” button. A customer will be able to send you the quote request using the contact form and you will receive all the quote details immediately on your email address.</p>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/products/rossignol-soul-7-flat-2016,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/82eb66a22fbd15c69e55938efeda21fc.jpg,8,Functionality,functionality,,1,Product page,product-page,pages,85,2020-01-16T05:00:00+0000,2021-12-13T09:06:59+0000,23,Pages,pages,,25,Email,email,,29,Development,development,
338,notify-me-when-available,Add Notify me when available,,"<p>With a back in stock notification form, customers can let you know if they want to be informed when a sold out product becomes available again. When a customer uses the form to submit their email address, you will be sent information about the product that they are interested in. When more stock becomes available, you can let the customer know.</p>
<p><em>Select black color in the demo page to test ""Notify me when available"" functionality.</em></p>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/products/burton-freestyle-binding-2016,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/a7c5c764bd9d83b56f47efe111fa727f.jpg,8,Functionality,functionality,,1,Product page,product-page,pages,85,2020-01-16T05:00:00+0000,2021-12-13T09:03:57+0000,23,Pages,pages,,25,Email,email,,29,Development,development,
346,simple-preorder-feature-code-for-shopify,Get Pre-Order Feature,,"<p>If you have products that are out of stock or are not yet released, you can sell them as pre-orders. This pre-order feature will create a simple button on your product page through which the user can easily place an order for an out of stock item.</p>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/products/nordica-soulrider-skis-flat-2016,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/24c9e71c21fec4030d5b6a525e145193.jpg,8,Functionality,functionality,,1,Product page,product-page,pages,85,2020-01-16T05:00:00+0000,2022-03-17T14:21:01+0000,23,Pages,pages,,,,,,,,,
366,hide-cart-count-if-the-cart-is-empty,Hide Cart Count When The Cart Is Empty,,"<p>When the cart is empty, seeing number 0 next to it is redundant, and with this implementation, we can make it hidden for a clean and&nbsp;professional look.</p>",,1,1,development,development,Development,https://heycarson-demo-store.myshopify.com/products/burton-citizen-womens-binding-2015,https://heycarson.s3.amazonaws.com/assets/images/task-catalog/59546b7d8cb13ffda0f4fdc13620902a.jpg,7,Common Issues,common-issues,,4,Header,header,navigation,85,2020-01-16T05:00:00+0000,2021-12-13T11:25:40+0000,24,Navigation,navigation,,29,Development,development,,,,,
